package,version,documentation,doc_coverage_pct,obtainable_by_download,download_url,size_kb
matrix,0.4.3,in the package,71.0,Yes,https://rubygems.org/downloads/matrix-0.4.3.gem,27.5
maxmind-db,1.4.0,in the package,20.8,Yes,https://rubygems.org/downloads/maxmind-db-1.4.0.gem,17.0
maxmind-geoip2,1.6.0,in the package,75.4,Yes,https://rubygems.org/downloads/maxmind-geoip2-1.6.0.gem,25.5
maxminddb,0.1.22,in the package,0.0,Yes,https://rubygems.org/downloads/maxminddb-0.1.22.gem,15.5
mcp,1.5.0,in the package,41.9,Yes,https://rubygems.org/downloads/mcp-1.5.0.gem,155.5
mdl,0.18.1,in the package,7.8,Yes,https://rubygems.org/downloads/mdl-0.18.1.gem,22.5
mechanize,2.14.1,in the package,19.7,Yes,https://rubygems.org/downloads/mechanize-2.14.1.gem,145.5
meilisearch,0.33.0,in the package,61.9,Yes,https://rubygems.org/downloads/meilisearch-0.33.0.gem,25.5
memoist,0.16.2,in the package,0.0,Yes,https://rubygems.org/downloads/memoist-0.16.2.gem,13.5
memoist3,1.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/memoist3-1.0.0.gem,14.0
memoizable,0.5.1,in the package,85.2,Yes,https://rubygems.org/downloads/memoizable-0.5.1.gem,11.0
memory_profiler,1.1.0,in the package,6.3,Yes,https://rubygems.org/downloads/memory_profiler-1.1.0.gem,16.0
mercenary,0.4.0,in the package,95.0,Yes,https://rubygems.org/downloads/mercenary-0.4.0.gem,17.5
message_bus,5.0.0,in the package,45.6,Yes,https://rubygems.org/downloads/message_bus-5.0.0.gem,185.0
messagebird-rest,5.0.0,in the package,21.1,Yes,https://rubygems.org/downloads/messagebird-rest-5.0.0.gem,17.5
messageformat-wrapper,1.1.0,in the package,0.0,Yes,https://rubygems.org/downloads/messageformat-wrapper-1.1.0.gem,46.5
meta-tags,2.24.0,in the package,95.1,Yes,https://rubygems.org/downloads/meta-tags-2.24.0.gem,43.0
meta_request,0.8.6,in the package,14.9,Yes,https://rubygems.org/downloads/meta_request-0.8.6.gem,10.0
meta_where,1.0.4,in the package,4.5,Yes,https://rubygems.org/downloads/meta_where-1.0.4.gem,27.0
metaclass,0.0.4,in the package,0.0,Yes,https://rubygems.org/downloads/metaclass-0.0.4.gem,6.5
metainspector,5.17.2,in the package,37.5,Yes,https://rubygems.org/downloads/metainspector-5.17.2.gem,273.0
metasm,1.0.6,in the package,32.0,Yes,https://rubygems.org/downloads/metasm-1.0.6.gem,789.5
metasploit-concern,5.0.6,in the package,75.0,Yes,https://rubygems.org/downloads/metasploit-concern-5.0.6.gem,12.5
metasploit-credential,6.0.26,in the package,74.9,Yes,https://rubygems.org/downloads/metasploit-credential-6.0.26.gem,112.5
metasploit-model,5.0.5,in the package,77.1,Yes,https://rubygems.org/downloads/metasploit-model-5.0.5.gem,75.0
metasploit-payloads,2.0.253,not in the package,,No,,
metasploit_data_models,6.0.18,in the package,43.5,Yes,https://rubygems.org/downloads/metasploit_data_models-6.0.18.gem,173.0
metasploit_payloads-mettle,1.0.48,in the package,58.8,Yes,https://rubygems.org/downloads/metasploit_payloads-mettle-1.0.48.gem,24149.5
method_source,1.1.0,in the package,72.0,Yes,https://rubygems.org/downloads/method_source-1.1.0.gem,13.5
middleware,0.1.0,in the package,92.9,Yes,https://rubygems.org/downloads/middleware-0.1.0.gem,11.0
mime-types,3.7.0,in the package,39.6,Yes,https://rubygems.org/downloads/mime-types-3.7.0.gem,41.0
mime-types-data,3.2026.0701,in the package,,Yes,https://rubygems.org/downloads/mime-types-data-3.2026.0701.gem,175.5
mimemagic,0.4.3,in the package,58.3,Yes,https://rubygems.org/downloads/mimemagic-0.4.3.gem,11.5
mina,1.2.5,in the package,1.4,Yes,https://rubygems.org/downloads/mina-1.2.5.gem,63.5
mini_histogram,0.3.1,in the package,10.0,Yes,https://rubygems.org/downloads/mini_histogram-0.3.1.gem,18.5
mini_magick,5.4.0,in the package,60.6,Yes,https://rubygems.org/downloads/mini_magick-5.4.0.gem,21.5
mini_mime,1.1.5,in the package,4.5,Yes,https://rubygems.org/downloads/mini_mime-1.1.5.gem,34.5
mini_portile,0.6.2,in the package,10.8,Yes,https://rubygems.org/downloads/mini_portile-0.6.2.gem,13.5
mini_portile2,2.8.9,in the package,13.0,Yes,https://rubygems.org/downloads/mini_portile2-2.8.9.gem,36.0
mini_racer,0.22.1,in the package,1.6,Yes,https://rubygems.org/downloads/mini_racer-0.22.1.gem,55.5
mini_scheduler,0.20.0,in the package,4.7,Yes,https://rubygems.org/downloads/mini_scheduler-0.20.0.gem,15.5
mini_sql,1.6.0,in the package,5.2,Yes,https://rubygems.org/downloads/mini_sql-1.6.0.gem,30.0
mini_suffix,0.3.3,in the package,100.0,Yes,https://rubygems.org/downloads/mini_suffix-0.3.3.gem,276.5
minima,2.5.2,in the package,,Yes,https://rubygems.org/downloads/minima-2.5.2.gem,19.5
minio_runner,1.1.0,in the package,1.3,Yes,https://rubygems.org/downloads/minio_runner-1.1.0.gem,15.5
minitar,1.1.0,in the package,66.7,Yes,https://rubygems.org/downloads/minitar-1.1.0.gem,51.0
minitest,6.0.6,in the package,0.3,Yes,https://rubygems.org/downloads/minitest-6.0.6.gem,105.0
minitest-bisect,1.8.0,in the package,0.0,Yes,https://rubygems.org/downloads/minitest-bisect-1.8.0.gem,21.0
minitest-mock,5.27.0,in the package,0.0,Yes,https://rubygems.org/downloads/minitest-mock-5.27.0.gem,37.5
minitest-profile,0.0.2,in the package,0.0,Yes,https://rubygems.org/downloads/minitest-profile-0.0.2.gem,7.0
minitest-proveit,1.0.1,in the package,0.0,Yes,https://rubygems.org/downloads/minitest-proveit-1.0.1.gem,10.5
minitest-reporters,1.8.0,in the package,29.4,Yes,https://rubygems.org/downloads/minitest-reporters-1.8.0.gem,25.0
minitest-retry,0.3.1,in the package,0.0,Yes,https://rubygems.org/downloads/minitest-retry-0.3.1.gem,9.5
minitest-server,1.0.10,in the package,0.0,Yes,https://rubygems.org/downloads/minitest-server-1.0.10.gem,12.0
minitest-spec-rails,7.4.1,in the package,0.0,Yes,https://rubygems.org/downloads/minitest-spec-rails-7.4.1.gem,23.0
minitest-stub-const,0.6,in the package,50.0,Yes,https://rubygems.org/downloads/minitest-stub-const-0.6.gem,6.5
mission_control-jobs,1.2.0,in the package,5.8,Yes,https://rubygems.org/downloads/mission_control-jobs-1.2.0.gem,105.0
mittens,0.3.4,in the package,,Yes,https://rubygems.org/downloads/mittens-0.3.4.gem,354.0
mixlib-archive,1.3.3,in the package,29.4,Yes,https://rubygems.org/downloads/mixlib-archive-1.3.3.gem,11.0
mixlib-authentication,3.0.10,in the package,29.5,Yes,https://rubygems.org/downloads/mixlib-authentication-3.0.10.gem,15.5
mixlib-cli,2.1.8,in the package,64.7,Yes,https://rubygems.org/downloads/mixlib-cli-2.1.8.gem,13.5
mixlib-config,3.0.27,in the package,56.2,Yes,https://rubygems.org/downloads/mixlib-config-3.0.27.gem,14.0
mixlib-install,3.19.2,in the package,47.8,Yes,https://rubygems.org/downloads/mixlib-install-3.19.2.gem,50.5
mixlib-log,3.2.3,in the package,30.6,Yes,https://rubygems.org/downloads/mixlib-log-3.2.3.gem,12.0
mixlib-shellout,3.4.10,in the package,44.6,Yes,https://rubygems.org/downloads/mixlib-shellout-3.4.10.gem,27.5
mixlib-versioning,1.2.12,in the package,96.2,Yes,https://rubygems.org/downloads/mixlib-versioning-1.2.12.gem,15.0
mixpanel-ruby,3.4.0,in the package,54.8,Yes,https://rubygems.org/downloads/mixpanel-ruby-3.4.0.gem,69.0
mize,0.6.1,in the package,69.6,Yes,https://rubygems.org/downloads/mize-0.6.1.gem,13.0
mlb,0.11.0,in the package,99.1,Yes,https://rubygems.org/downloads/mlb-0.11.0.gem,68.0
mobile-fu,1.4.0,in the package,26.3,Yes,https://rubygems.org/downloads/mobile-fu-1.4.0.gem,17.5
mobility,1.3.2,in the package,27.0,Yes,https://rubygems.org/downloads/mobility-1.3.2.gem,84.0
mobility-ransack,1.2.2,in the package,0.0,Yes,https://rubygems.org/downloads/mobility-ransack-1.2.2.gem,8.5
mocha,3.1.0,in the package,44.4,Yes,https://rubygems.org/downloads/mocha-3.1.0.gem,71.5
mocha-on-bacon,0.2.3,in the package,0.0,Yes,https://rubygems.org/downloads/mocha-on-bacon-0.2.3.gem,6.5
mock_redis,0.55.0,in the package,2.2,Yes,https://rubygems.org/downloads/mock_redis-0.55.0.gem,32.5
model_attribute,3.2.0,in the package,15.8,Yes,https://rubygems.org/downloads/model_attribute-3.2.0.gem,17.5
modis,4.3.2,in the package,1.1,Yes,https://rubygems.org/downloads/modis-4.3.2.gem,23.5
molinillo,0.8.0,in the package,88.7,Yes,https://rubygems.org/downloads/molinillo-0.8.0.gem,29.0
momentjs-rails,2.29.4.1,in the package,,Yes,https://rubygems.org/downloads/momentjs-rails-2.29.4.1.gem,201.5
moneta,1.6.0,in the package,54.7,Yes,https://rubygems.org/downloads/moneta-1.6.0.gem,77.5
monetize,2.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/monetize-2.0.0.gem,11.0
money,7.1.1,in the package,62.9,Yes,https://rubygems.org/downloads/money-7.1.1.gem,65.5
money-rails,3.0.0,in the package,8.7,Yes,https://rubygems.org/downloads/money-rails-3.0.0.gem,25.0
mongo,2.25.0,in the package,71.2,Yes,https://rubygems.org/downloads/mongo-2.25.0.gem,419.5
mongoid,9.1.0,in the package,79.6,Yes,https://rubygems.org/downloads/mongoid-9.1.0.gem,820.5
mono_logger,1.1.2,in the package,0.0,Yes,https://rubygems.org/downloads/mono_logger-1.1.2.gem,10.5
moodle2cc,0.2.47,in the package,1.8,Yes,https://rubygems.org/downloads/moodle2cc-0.2.47.gem,63.0
mqtt,0.7.0,in the package,62.0,Yes,https://rubygems.org/downloads/mqtt-0.7.0.gem,40.5
ms_rest,0.7.6,in the package,74.5,Yes,https://rubygems.org/downloads/ms_rest-0.7.6.gem,155.0
ms_rest_azure,0.12.0,in the package,79.7,Yes,https://rubygems.org/downloads/ms_rest_azure-0.12.0.gem,20.5
msgpack,1.8.4,in the package,4.4,Yes,https://rubygems.org/downloads/msgpack-1.8.4.gem,61.0
multi_json,1.21.1,in the package,93.4,Yes,https://rubygems.org/downloads/multi_json-1.21.1.gem,26.0
multi_test,2.0.0,in the package,25.0,Yes,https://rubygems.org/downloads/multi_test-2.0.0.gem,7.0
multi_xml,0.9.1,in the package,54.7,Yes,https://rubygems.org/downloads/multi_xml-0.9.1.gem,47.0
multipart,0.2.1,in the package,25.0,Yes,https://rubygems.org/downloads/multipart-0.2.1.gem,5.5
multipart-post,2.4.1,in the package,29.2,Yes,https://rubygems.org/downloads/multipart-post-2.4.1.gem,15.5
murmurhash3,0.1.7,not in the package,0.0,No,,
mustache,1.1.3,in the package,48.8,Yes,https://rubygems.org/downloads/mustache-1.1.3.gem,46.5
mustache-sinatra,2.0.0,in the package,40.0,Yes,https://rubygems.org/downloads/mustache-sinatra-2.0.0.gem,10.0
mustermann,4.0.0,in the package,76.7,Yes,https://rubygems.org/downloads/mustermann-4.0.0.gem,53.0
mustermann-grape,1.1.0,in the package,,Yes,https://rubygems.org/downloads/mustermann-grape-1.1.0.gem,11.5
mutex_m,0.3.0,in the package,46.2,Yes,https://rubygems.org/downloads/mutex_m-0.3.0.gem,7.5
mysql,2.9.1,in the package,100.0,Yes,https://rubygems.org/downloads/mysql-2.9.1.gem,39.0
mysql2,0.5.7,in the package,12.5,Yes,https://rubygems.org/downloads/mysql2-0.5.7.gem,88.0
nakayoshi_fork,0.0.4,in the package,0.0,Yes,https://rubygems.org/downloads/nakayoshi_fork-0.0.4.gem,8.0
namae,1.2.0,in the package,71.4,Yes,https://rubygems.org/downloads/namae-1.2.0.gem,26.0
name_of_person,1.1.3,in the package,69.2,Yes,https://rubygems.org/downloads/name_of_person-1.1.3.gem,9.0
nanaimo,0.4.0,in the package,9.6,Yes,https://rubygems.org/downloads/nanaimo-0.4.0.gem,20.0
nap,1.1.0,in the package,68.2,Yes,https://rubygems.org/downloads/nap-1.1.0.gem,152.5
nats-pure,2.5.0,in the package,20.4,Yes,https://rubygems.org/downloads/nats-pure-2.5.0.gem,56.0
naturally,2.3.0,in the package,62.5,Yes,https://rubygems.org/downloads/naturally-2.3.0.gem,11.0
naught,2.3.0,in the package,84.5,Yes,https://rubygems.org/downloads/naught-2.3.0.gem,18.0
neighbor,1.2.0,in the package,1.5,Yes,https://rubygems.org/downloads/neighbor-1.2.0.gem,18.0
nenv,0.3.0,in the package,0.0,Yes,https://rubygems.org/downloads/nenv-0.3.0.gem,10.0
nessus_rest,0.1.6,in the package,60.0,Yes,https://rubygems.org/downloads/nessus_rest-0.1.6.gem,11.0
nested_form,0.3.2,in the package,7.7,Yes,https://rubygems.org/downloads/nested_form-0.3.2.gem,472.5
nesty,1.0.2,in the package,0.0,Yes,https://rubygems.org/downloads/nesty-1.0.2.gem,9.0
net-ftp,0.3.9,in the package,83.0,Yes,https://rubygems.org/downloads/net-ftp-0.3.9.gem,19.5
net-ftp-list,3.4.1,in the package,77.3,Yes,https://rubygems.org/downloads/net-ftp-list-3.4.1.gem,13.0
net-http,0.9.1,in the package,59.3,Yes,https://rubygems.org/downloads/net-http-0.9.1.gem,51.0
net-http-digest_auth,1.4.1,in the package,0.0,Yes,https://rubygems.org/downloads/net-http-digest_auth-1.4.1.gem,13.5
net-http-persistent,4.0.8,in the package,0.0,Yes,https://rubygems.org/downloads/net-http-persistent-4.0.8.gem,27.0
net-http2,0.19.0,in the package,0.0,Yes,https://rubygems.org/downloads/net-http2-0.19.0.gem,12.5
net-imap,0.6.6,in the package,57.5,Yes,https://rubygems.org/downloads/net-imap-0.6.6.gem,189.0
net-ldap,0.20.0,in the package,65.9,Yes,https://rubygems.org/downloads/net-ldap-0.20.0.gem,66.5
net-ntp,2.1.3,in the package,8.0,Yes,https://rubygems.org/downloads/net-ntp-2.1.3.gem,8.0
net-ping,2.1.1,in the package,76.9,Yes,https://rubygems.org/downloads/net-ping-2.1.1.gem,33.0
net-pop,0.1.2,in the package,66.7,Yes,https://rubygems.org/downloads/net-pop-0.1.2.gem,14.0
net-protocol,0.3.0,in the package,4.3,Yes,https://rubygems.org/downloads/net-protocol-0.3.0.gem,10.5
net-scp,4.1.0,in the package,19.7,Yes,https://rubygems.org/downloads/net-scp-4.1.0.gem,32.5
net-sftp,4.0.0,in the package,59.5,Yes,https://rubygems.org/downloads/net-sftp-4.0.0.gem,54.0
net-smtp,0.5.1,in the package,52.9,Yes,https://rubygems.org/downloads/net-smtp-0.5.1.gem,17.0
net-ssh,7.3.3,in the package,56.8,Yes,https://rubygems.org/downloads/net-ssh-7.3.3.gem,142.5
net-ssh-gateway,2.0.0,in the package,100.0,Yes,https://rubygems.org/downloads/net-ssh-gateway-2.0.0.gem,14.5
net-ssh-multi,1.2.1,in the package,93.6,Yes,https://rubygems.org/downloads/net-ssh-multi-1.2.1.gem,32.0
net-telnet,0.2.0,in the package,92.9,Yes,https://rubygems.org/downloads/net-telnet-0.2.0.gem,16.5
netaddr,2.0.6,in the package,96.3,Yes,https://rubygems.org/downloads/netaddr-2.0.6.gem,23.0
netrc,0.11.0,in the package,9.5,Yes,https://rubygems.org/downloads/netrc-0.11.0.gem,10.5
network_interface,0.0.4,in the package,,Yes,https://rubygems.org/downloads/network_interface-0.0.4.gem,22.5
newrelic-sidekiq-metrics,1.6.2,in the package,0.0,Yes,https://rubygems.org/downloads/newrelic-sidekiq-metrics-1.6.2.gem,9.5
newrelic_rpm,10.7.1,in the package,14.3,Yes,https://rubygems.org/downloads/newrelic_rpm-10.7.1.gem,504.0
nexpose,7.3.0,in the package,49.5,Yes,https://rubygems.org/downloads/nexpose-7.3.0.gem,122.5
nifty-utils,1.1.7,in the package,14.6,Yes,https://rubygems.org/downloads/nifty-utils-1.1.7.gem,9.5
nilify_blanks,1.4.0,in the package,12.5,Yes,https://rubygems.org/downloads/nilify_blanks-1.4.0.gem,13.5
nio4r,2.7.5,in the package,89.7,Yes,https://rubygems.org/downloads/nio4r-2.7.5.gem,114.0
nkf,0.3.0,in the package,96.0,Yes,https://rubygems.org/downloads/nkf-0.3.0.gem,193.5
no_proxy_fix,0.1.2,in the package,100.0,Yes,https://rubygems.org/downloads/no_proxy_fix-0.1.2.gem,9.0
nokogiri,1.19.4,in the package,46.8,Yes,https://rubygems.org/downloads/nokogiri-1.19.4.gem,4267.0
nokogiri-diff,0.3.0,in the package,80.0,Yes,https://rubygems.org/downloads/nokogiri-diff-0.3.0.gem,10.0
nokogiri-xmlsec-instructure,0.12.0,in the package,57.1,Yes,https://rubygems.org/downloads/nokogiri-xmlsec-instructure-0.12.0.gem,16.0
nokogumbo,2.0.5,in the package,23.1,Yes,https://rubygems.org/downloads/nokogumbo-2.0.5.gem,216.5
nori,2.9.1,in the package,46.4,Yes,https://rubygems.org/downloads/nori-2.9.1.gem,19.5
notiffany,0.1.3,in the package,23.6,Yes,https://rubygems.org/downloads/notiffany-0.1.3.gem,22.0
notify,0.5.2,in the package,0.0,Yes,https://rubygems.org/downloads/notify-0.5.2.gem,7.0
ntlm-http,0.1.1,in the package,1.8,Yes,https://rubygems.org/downloads/ntlm-http-0.1.1.gem,13.5
numerizer,0.2.0,in the package,0.0,Yes,https://rubygems.org/downloads/numerizer-0.2.0.gem,8.5
numo-narray-alt,0.11.2,in the package,56.1,Yes,https://rubygems.org/downloads/numo-narray-alt-0.11.2.gem,225.5
oauth,1.1.8,in the package,21.9,Yes,https://rubygems.org/downloads/oauth-1.1.8.gem,67.5
oauth-tty,1.0.13,in the package,2.8,Yes,https://rubygems.org/downloads/oauth-tty-1.0.13.gem,41.5
oauth2,2.0.25,in the package,72.7,Yes,https://rubygems.org/downloads/oauth2-2.0.25.gem,77.5
observer,0.1.2,in the package,100.0,Yes,https://rubygems.org/downloads/observer-0.1.2.gem,9.5
octicons,19.36.0,in the package,36.4,Yes,https://rubygems.org/downloads/octicons-19.36.0.gem,261.5
octokit,10.0.0,in the package,82.9,Yes,https://rubygems.org/downloads/octokit-10.0.0.gem,87.5
octopress-date-format,3.0.3,in the package,15.4,Yes,https://rubygems.org/downloads/octopress-date-format-3.0.3.gem,7.5
octopress-hooks,2.6.2,in the package,30.5,Yes,https://rubygems.org/downloads/octopress-hooks-2.6.2.gem,9.5
oga,3.5,in the package,66.6,Yes,https://rubygems.org/downloads/oga-3.5.gem,111.5
ohai,19.1.40,in the package,48.6,Yes,https://rubygems.org/downloads/ohai-19.1.40.gem,131.5
oj,3.17.6,in the package,9.4,Yes,https://rubygems.org/downloads/oj-3.17.6.gem,214.0
oj-introspect,0.9.0,in the package,,Yes,https://rubygems.org/downloads/oj-introspect-0.9.0.gem,12.5
okcomputer,1.19.2,in the package,68.0,Yes,https://rubygems.org/downloads/okcomputer-1.19.2.gem,21.0
omniauth,2.1.4,in the package,14.8,Yes,https://rubygems.org/downloads/omniauth-2.1.4.gem,23.0
omniauth-alicloud,3.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-alicloud-3.0.0.gem,8.0
omniauth-apple,1.4.0,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-apple-1.4.0.gem,11.0
omniauth-atlassian-oauth2,0.2.0,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-atlassian-oauth2-0.2.0.gem,9.0
omniauth-auth0,3.2.0,in the package,46.8,Yes,https://rubygems.org/downloads/omniauth-auth0-3.2.0.gem,40.0
omniauth-azure-activedirectory-v2,2.4.0,in the package,33.3,Yes,https://rubygems.org/downloads/omniauth-azure-activedirectory-v2-2.4.0.gem,13.5
omniauth-cas,3.0.2,in the package,48.1,Yes,https://rubygems.org/downloads/omniauth-cas-3.0.2.gem,12.0
omniauth-dropbox2,2.0.6,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-dropbox2-2.0.6.gem,7.5
omniauth-evernote,1.2.1,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-evernote-1.2.1.gem,7.5
omniauth-facebook,11.0.0,in the package,15.8,Yes,https://rubygems.org/downloads/omniauth-facebook-11.0.0.gem,18.5
omniauth-github,2.0.1,in the package,11.1,Yes,https://rubygems.org/downloads/omniauth-github-2.0.1.gem,9.0
omniauth-google-oauth2,1.2.3,in the package,20.6,Yes,https://rubygems.org/downloads/omniauth-google-oauth2-1.2.3.gem,36.0
omniauth-identity,3.2.1,in the package,62.3,Yes,https://rubygems.org/downloads/omniauth-identity-3.2.1.gem,52.5
omniauth-mlh,4.1.1,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-mlh-4.1.1.gem,11.5
omniauth-oauth,1.2.1,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-oauth-1.2.1.gem,9.5
omniauth-oauth2,1.9.0,in the package,7.1,Yes,https://rubygems.org/downloads/omniauth-oauth2-1.9.0.gem,12.0
omniauth-oauth2-generic,0.2.8,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-oauth2-generic-0.2.8.gem,12.0
omniauth-openid,2.0.2,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-openid-2.0.2.gem,25.0
omniauth-rails_csrf_protection,2.0.1,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-rails_csrf_protection-2.0.1.gem,9.0
omniauth-saml,2.2.5,in the package,7.7,Yes,https://rubygems.org/downloads/omniauth-saml-2.2.5.gem,19.0
omniauth-shibboleth-redux,2.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-shibboleth-redux-2.0.0.gem,11.5
omniauth-twitter,1.5.0,in the package,0.0,Yes,https://rubygems.org/downloads/omniauth-twitter-1.5.0.gem,12.0
omniauth-weibo-oauth2,0.5.3,in the package,28.6,Yes,https://rubygems.org/downloads/omniauth-weibo-oauth2-0.5.3.gem,8.5
omniauth_openid_connect,0.8.0,in the package,7.0,Yes,https://rubygems.org/downloads/omniauth_openid_connect-0.8.0.gem,22.5
once-ler,2.3.0,in the package,5.5,Yes,https://rubygems.org/downloads/once-ler-2.3.0.gem,10.0
onnxruntime,0.11.6,in the package,6.6,Yes,https://rubygems.org/downloads/onnxruntime-0.11.6.gem,37899.0
op-clamav-client,3.4.2,in the package,4.1,Yes,https://rubygems.org/downloads/op-clamav-client-3.4.2.gem,25.5
open-uri,0.5.0,in the package,20.0,Yes,https://rubygems.org/downloads/open-uri-0.5.0.gem,14.5
open3,0.2.1,in the package,55.6,Yes,https://rubygems.org/downloads/open3-0.2.1.gem,14.5
open4,1.3.4,in the package,7.7,Yes,https://rubygems.org/downloads/open4-1.3.4.gem,18.5
open_graph_reader,0.9.1,in the package,62.8,Yes,https://rubygems.org/downloads/open_graph_reader-0.9.1.gem,9765.5
open_uri_redirections,0.2.1,in the package,40.0,Yes,https://rubygems.org/downloads/open_uri_redirections-0.2.1.gem,9.0
