gem,versions_counted,first_version,last_version,functions_first,functions_last,functions_ruby_last,functions_native_last,functions_public_last,functions_private_last,functions_protected_last,functions_added_total,functions_removed_total,max_abs_drift,rb_files_last,native_files_last,native_languages,lines_code_last,gem_bytes_last,parse_errors_last,net_change
soap4r-middleware,1,0.8.7,0.8.7,33.0,33.0,38.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,3.0,0.0,,140.0,8192.0,0.0,0.0
soap4r-ruby1.9,1,2.0.5,2.0.5,2557.0,2557.0,2595.0,0.0,2064.0,484.0,9.0,2557.0,0.0,0.0,162.0,0.0,,19170.0,442368.0,0.0,0.0
socketry,1,0.5.1,0.5.1,80.0,80.0,80.0,0.0,77.0,3.0,0.0,80.0,0.0,0.0,12.0,0.0,,650.0,25600.0,0.0,0.0
socksify,1,1.8.1,1.8.1,69.0,69.0,69.0,0.0,62.0,7.0,0.0,69.0,0.0,0.0,7.0,0.0,,460.0,24064.0,0.0,0.0
solargraph,1,0.60.4,0.60.4,1999.0,1999.0,1999.0,0.0,1454.0,484.0,61.0,1999.0,0.0,0.0,247.0,0.0,,16928.0,275968.0,0.0,0.0
solargraph-rails,1,1.3,1.3,159.0,159.0,160.0,0.0,150.0,9.0,0.0,159.0,0.0,0.0,34.0,0.0,,1422.0,39936.0,0.0,0.0
solargraph-rspec,1,0.6.0,0.6.0,101.0,101.0,101.0,0.0,69.0,32.0,0.0,101.0,0.0,0.0,23.0,0.0,,1039.0,29184.0,0.0,0.0
solid_cable,1,4.0.2,4.0.2,47.0,47.0,47.0,0.0,29.0,18.0,0.0,47.0,0.0,0.0,11.0,0.0,,311.0,13312.0,0.0,0.0
solid_cache,1,1.0.10,1.0.10,180.0,180.0,180.0,0.0,93.0,87.0,0.0,180.0,0.0,0.0,28.0,0.0,,1123.0,23040.0,0.0,0.0
solid_queue,1,1.7.0,1.7.0,612.0,612.0,613.0,0.0,304.0,308.0,0.0,612.0,0.0,0.0,83.0,0.0,,3984.0,65536.0,0.0,0.0
solve,1,4.0.4,4.0.4,138.0,138.0,138.0,0.0,113.0,25.0,0.0,138.0,0.0,0.0,11.0,0.0,,747.0,17920.0,0.0,0.0
sorbet,1,0.6.13486,0.6.13486,162.0,162.0,162.0,0.0,132.0,30.0,0.0,162.0,0.0,0.0,17.0,0.0,,3029.0,37888.0,0.0,0.0
sorbet-coerce,1,0.7.0,0.7.0,14.0,14.0,14.0,0.0,7.0,7.0,0.0,14.0,0.0,0.0,3.0,0.0,,192.0,9728.0,0.0,0.0
sorbet-rails,1,0.7.34,0.7.34,161.0,161.0,161.0,0.0,147.0,14.0,0.0,161.0,0.0,0.0,45.0,0.0,,2741.0,251904.0,0.0,0.0
sorbet-runtime,1,0.6.13486,0.6.13486,794.0,794.0,796.0,0.0,732.0,62.0,0.0,794.0,0.0,0.0,88.0,0.0,,8939.0,99328.0,0.0,0.0
sorbet-static,1,0.6.13486,0.6.13486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6025216.0,0.0,0.0
sorbet-static-and-runtime,1,0.6.13486,0.6.13486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4608.0,0.0,0.0
sorcery,1,0.18.0,0.18.0,761.0,761.0,762.0,0.0,679.0,17.0,65.0,761.0,0.0,0.0,71.0,0.0,,3187.0,151552.0,12.0,0.0
sort_alphabetical,1,1.1.0,1.1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,33.0,5632.0,0.0,0.0
sorted_set,1,1.1.0,1.1.0,19.0,19.0,42.0,0.0,18.0,1.0,0.0,19.0,0.0,0.0,4.0,0.0,,156.0,9216.0,0.0,0.0
spamcheck,1,1.3.3,1.3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,72.0,6656.0,0.0,0.0
sparkr,1,0.4.1,0.4.1,10.0,10.0,10.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,,94.0,9728.0,0.0,0.0
spdx-licenses,1,1.4.0,1.4.0,11.0,11.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,,44.0,49664.0,0.0,0.0
specinfra,1,2.95.1,2.95.1,849.0,849.0,850.0,0.0,797.0,51.0,1.0,849.0,0.0,0.0,392.0,0.0,,6636.0,96768.0,0.0,0.0
spectrum-rails,1,1.8.1,1.8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,12.0,37376.0,0.0,0.0
speedshop-cloudwatch,1,0.2.2,0.2.2,116.0,116.0,116.0,0.0,79.0,37.0,0.0,116.0,0.0,0.0,20.0,0.0,,1020.0,22016.0,0.0,0.0
split,1,4.0.5,4.0.5,348.0,348.0,348.0,0.0,292.0,51.0,5.0,348.0,0.0,0.0,32.0,0.0,,1992.0,113152.0,0.0,0.0
spoom,1,1.8.7,1.8.7,934.0,934.0,942.0,0.0,808.0,126.0,0.0,934.0,0.0,0.0,98.0,0.0,,8773.0,102400.0,5.0,0.0
spoon,1,0.0.6,0.0.6,21.0,21.0,25.0,0.0,19.0,2.0,0.0,21.0,0.0,0.0,3.0,0.0,,174.0,10240.0,0.0,0.0
spork,1,0.9.2,0.9.2,212.0,212.0,217.0,0.0,179.0,23.0,10.0,212.0,0.0,0.0,29.0,0.0,,1441.0,33280.0,0.0,0.0
spreadsheet,1,1.3.5,1.3.5,506.0,506.0,559.0,0.0,489.0,17.0,0.0,506.0,0.0,0.0,42.0,0.0,,4786.0,370688.0,0.0,0.0
spree,1,5.6.1,5.6.1,13.0,13.0,13.0,0.0,12.0,1.0,0.0,13.0,0.0,0.0,3.0,0.0,,150.0,9216.0,1.0,0.0
spree_core,1,5.6.1,5.6.1,4416.0,4416.0,4464.0,0.0,3202.0,1144.0,70.0,4416.0,0.0,0.0,952.0,0.0,,37687.0,1325056.0,1.0,0.0
spring,1,4.7.0,4.7.0,300.0,300.0,301.0,0.0,259.0,41.0,0.0,300.0,0.0,0.0,30.0,0.0,,2327.0,33792.0,0.0,0.0
spring-commands-parallel-rspec,1,1.1.0,1.1.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,,40.0,6656.0,0.0,0.0
spring-commands-rspec,1,1.0.4,1.0.4,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,24.0,6144.0,0.0,0.0
spring-commands-rubocop,1,0.4.0,0.4.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,16.0,6144.0,0.0,0.0
spring-watcher-listen,1,2.1.0,2.1.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,,60.0,8704.0,0.0,0.0
sprite-factory,1,1.7.1,1.7.1,103.0,103.0,103.0,0.0,64.0,38.0,1.0,103.0,0.0,0.0,9.0,0.0,,611.0,969216.0,0.0,0.0
sprockets,1,4.4.1,4.4.1,581.0,581.0,582.0,0.0,484.0,57.0,40.0,581.0,0.0,0.0,80.0,0.0,,4827.0,83968.0,0.0,0.0
sprockets-es6,1,0.9.2,0.9.2,14.0,14.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,,87.0,6656.0,0.0,0.0
sprockets-export,1,1.0.0,1.0.0,15.0,15.0,15.0,0.0,10.0,5.0,0.0,15.0,0.0,0.0,7.0,0.0,,113.0,8192.0,0.0,0.0
sprockets-helpers,1,1.4.0,1.4.0,71.0,71.0,71.0,0.0,55.0,1.0,15.0,71.0,0.0,0.0,10.0,0.0,,371.0,16896.0,0.0,0.0
sprockets-rails,1,3.5.2,3.5.2,66.0,66.0,67.0,0.0,49.0,9.0,8.0,66.0,0.0,0.0,12.0,0.0,,724.0,16384.0,0.0,0.0
sqids,1,0.2.2,0.2.2,10.0,10.0,10.0,0.0,3.0,7.0,0.0,10.0,0.0,0.0,1.0,0.0,,147.0,13824.0,0.0,0.0
sqlite3,1,2.9.6,2.9.6,283.0,283.0,238.0,56.0,278.0,5.0,0.0,283.0,0.0,0.0,12.0,13.0,c,1403.0,3350016.0,0.0,0.0
sqlite3-ffi,1,0.1.8,0.1.8,293.0,293.0,304.0,0.0,274.0,19.0,0.0,293.0,0.0,0.0,24.0,0.0,,2317.0,33280.0,0.0,0.0
sqlite_ext,1,1.5.0,1.5.0,17.0,17.0,17.0,0.0,12.0,5.0,0.0,17.0,0.0,0.0,4.0,0.0,,148.0,11264.0,0.0,0.0
squasher,1,0.8.0,0.8.0,63.0,63.0,63.0,0.0,43.0,20.0,0.0,63.0,0.0,0.0,6.0,0.0,,418.0,17408.0,0.0,0.0
ssh_data,1,2.0.0,2.0.0,182.0,182.0,182.0,0.0,171.0,11.0,0.0,182.0,0.0,0.0,21.0,0.0,,1488.0,18944.0,0.0,0.0
sshkey,1,3.0.0,3.0.0,49.0,49.0,49.0,0.0,40.0,9.0,0.0,49.0,0.0,0.0,2.0,0.0,,412.0,31232.0,0.0,0.0
sshkit,1,1.25.1,1.25.1,328.0,328.0,339.0,0.0,267.0,55.0,6.0,328.0,0.0,0.0,38.0,0.0,,1657.0,146944.0,0.0,0.0
sslshake,1,1.3.1,1.3.1,12.0,12.0,12.0,0.0,11.0,1.0,0.0,12.0,0.0,0.0,6.0,0.0,,750.0,13312.0,0.0,0.0
ssrf_filter,1,1.5.0,1.5.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,,216.0,7680.0,0.0,0.0
stackdriver-core,1,1.8.0,1.8.0,41.0,41.0,42.0,0.0,33.0,7.0,1.0,41.0,0.0,0.0,6.0,0.0,,299.0,16896.0,0.0,0.0
stackprof,1,0.2.28,0.2.28,70.0,70.0,63.0,7.0,66.0,4.0,0.0,70.0,0.0,0.0,7.0,1.0,c,754.0,74240.0,0.0,0.0
standard,1,1.56.0,1.56.0,134.0,134.0,134.0,0.0,78.0,56.0,0.0,134.0,0.0,0.0,42.0,0.0,,1525.0,49664.0,0.0,0.0
standard-custom,1,1.0.2,1.0.2,13.0,13.0,13.0,0.0,6.0,7.0,0.0,13.0,0.0,0.0,5.0,0.0,,103.0,8192.0,0.0,0.0
standard-performance,1,1.9.0,1.9.0,10.0,10.0,10.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,7.0,0.0,,119.0,10240.0,0.0,0.0
standardwebhooks,1,1.1.0,1.1.0,8.0,8.0,8.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,4.0,0.0,,88.0,6656.0,0.0,0.0
starry,1,0.2.0,0.2.0,49.0,49.0,49.0,0.0,43.0,6.0,0.0,49.0,0.0,0.0,5.0,0.0,,358.0,6656.0,0.0,0.0
state_machine,1,1.2.0,1.2.0,505.0,505.0,548.0,0.0,333.0,40.0,132.0,505.0,0.0,0.0,64.0,0.0,,3538.0,604160.0,0.0,0.0
state_machines,1,0.202.0,0.202.0,479.0,479.0,484.0,0.0,363.0,66.0,50.0,479.0,0.0,0.0,52.0,0.0,,3303.0,89088.0,0.0,0.0
state_machines-activemodel,1,0.200.0,0.200.0,20.0,20.0,20.0,0.0,5.0,0.0,15.0,20.0,0.0,0.0,4.0,0.0,,132.0,18432.0,0.0,0.0
state_machines-activerecord,1,0.200.0,0.200.0,51.0,51.0,51.0,0.0,26.0,15.0,10.0,51.0,0.0,0.0,5.0,0.0,,401.0,19456.0,0.0,0.0
state_machines-rspec,1,0.6.0,0.6.0,68.0,68.0,68.0,0.0,52.0,13.0,3.0,68.0,0.0,0.0,11.0,0.0,,373.0,14848.0,0.0,0.0
statesman,1,13.3.0,13.3.0,206.0,206.0,206.0,0.0,137.0,69.0,0.0,206.0,0.0,0.0,19.0,0.0,,1143.0,54784.0,0.0,0.0
statsd-instrument,1,4.0.0,4.0.0,337.0,337.0,337.0,0.0,284.0,45.0,8.0,337.0,0.0,0.0,35.0,0.0,,2771.0,89088.0,0.0,0.0
statsd-ruby,1,1.5.0,1.5.0,64.0,64.0,66.0,0.0,54.0,7.0,3.0,64.0,0.0,0.0,3.0,0.0,,296.0,15872.0,0.0,0.0
sterile,1,1.0.26,1.0.26,27.0,27.0,27.0,0.0,23.0,4.0,0.0,27.0,0.0,0.0,14.0,0.0,,47167.0,204800.0,0.0,0.0
stimulus-rails,1,1.3.4,1.3.4,6.0,6.0,6.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,8.0,0.0,,112.0,76288.0,0.0,0.0
stomp,1,1.4.10,1.4.10,300.0,300.0,300.0,0.0,248.0,52.0,0.0,300.0,0.0,0.0,24.0,0.0,,3135.0,99840.0,0.0,0.0
stoplight,1,5.8.3,5.8.3,646.0,646.0,646.0,0.0,423.0,216.0,7.0,646.0,0.0,0.0,101.0,0.0,,4331.0,82944.0,1.0,0.0
store_attribute,1,2.2.0,2.2.0,46.0,46.0,46.0,0.0,37.0,0.0,9.0,46.0,0.0,0.0,6.0,0.0,,319.0,12288.0,0.0,0.0
stormbreaker,1,1.0.0,1.0.0,74.0,74.0,74.0,0.0,74.0,0.0,0.0,74.0,0.0,0.0,11.0,0.0,,332.0,9216.0,0.0,0.0
streamio-ffmpeg,1,3.0.2,3.0.2,104.0,104.0,106.0,0.0,61.0,37.0,6.0,104.0,0.0,0.0,7.0,0.0,,578.0,17920.0,0.0,0.0
string-direction,1,1.2.2,1.2.2,46.0,46.0,46.0,0.0,27.0,19.0,0.0,46.0,0.0,0.0,9.0,0.0,,207.0,24576.0,0.0,0.0
string-scrub,1,0.1.1,0.1.1,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,c,4.0,10240.0,0.0,0.0
stringex,1,2.8.6,2.8.6,199.0,199.0,199.0,0.0,123.0,68.0,8.0,199.0,0.0,0.0,27.0,0.0,,1266.0,130048.0,0.0,0.0
stringio,1,3.2.0,3.2.0,66.0,66.0,0.0,66.0,66.0,0.0,0.0,66.0,0.0,0.0,1.0,1.0,c,7.0,20480.0,0.0,0.0
strings,1,0.2.1,0.2.1,54.0,54.0,54.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,9.0,0.0,,455.0,14336.0,0.0,0.0
strings-ansi,1,0.2.0,0.2.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,,44.0,9728.0,0.0,0.0
strip_attributes,1,2.0.1,2.0.1,27.0,27.0,29.0,0.0,23.0,4.0,0.0,27.0,0.0,0.0,5.0,0.0,,179.0,12800.0,0.0,0.0
stripe,1,19.6.1,19.6.1,47156.0,47156.0,47157.0,0.0,47102.0,43.0,11.0,47156.0,0.0,0.0,1049.0,0.0,,105190.0,2054656.0,0.0,0.0
stripe-ruby-mock,1,5.0.0,5.0.0,549.0,549.0,550.0,0.0,499.0,50.0,0.0,549.0,0.0,0.0,77.0,0.0,,6145.0,141824.0,0.0,0.0
stripe_event,1,2.15.0,2.15.0,27.0,27.0,28.0,0.0,24.0,3.0,0.0,27.0,0.0,0.0,5.0,0.0,,112.0,27648.0,0.0,0.0
strong_migrations,1,2.8.0,2.8.0,205.0,205.0,205.0,0.0,143.0,62.0,0.0,205.0,0.0,0.0,16.0,0.0,,1663.0,31744.0,0.0,0.0
strongbox,1,0.7.3,0.7.3,18.0,18.0,18.0,0.0,17.0,1.0,0.0,18.0,0.0,0.0,5.0,0.0,,220.0,17920.0,0.0,0.0
strptime,1,0.2.5,0.2.5,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,3.0,4.0,c,16.0,19456.0,0.0,0.0
strscan,1,3.1.8,3.1.8,51.0,51.0,49.0,49.0,51.0,0.0,0.0,51.0,0.0,0.0,4.0,1.0,c,390.0,26112.0,0.0,0.0
structured_warnings,1,0.5.0,0.5.0,28.0,28.0,28.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,,210.0,11776.0,0.0,0.0
stud,1,0.0.23,0.0.23,45.0,45.0,46.0,0.0,32.0,13.0,0.0,45.0,0.0,0.0,9.0,0.0,,432.0,15872.0,0.0,0.0
sucker_punch,1,3.3.0,3.3.0,57.0,57.0,61.0,0.0,55.0,1.0,1.0,57.0,0.0,0.0,12.0,0.0,,412.0,18944.0,1.0,0.0
suo,1,0.4.0,0.4.0,42.0,42.0,42.0,0.0,19.0,23.0,0.0,42.0,0.0,0.0,6.0,0.0,,233.0,12800.0,0.0,0.0
super_diff,1,0.19.0,0.19.0,931.0,931.0,944.0,0.0,551.0,254.0,126.0,931.0,0.0,0.0,196.0,0.0,,7833.0,51712.0,0.0,0.0
supermodel,1,0.1.6,0.1.6,123.0,123.0,123.0,0.0,96.0,5.0,22.0,123.0,0.0,0.0,14.0,0.0,,697.0,11264.0,0.0,0.0
sus,1,0.37.2,0.37.2,415.0,415.0,420.0,0.0,387.0,19.0,9.0,415.0,0.0,0.0,46.0,0.0,,2802.0,51712.0,0.0,0.0
svg-graph,1,2.2.2,2.2.2,318.0,318.0,320.0,0.0,213.0,15.0,90.0,318.0,0.0,0.0,13.0,0.0,,2764.0,48128.0,2.0,0.0
svg_sprite,1,1.0.3,1.0.3,38.0,38.0,38.0,0.0,25.0,13.0,0.0,38.0,0.0,0.0,4.0,0.0,,240.0,17920.0,0.0,0.0
swagger-blocks,1,3.0.0,3.0.0,96.0,96.0,96.0,0.0,90.0,6.0,0.0,96.0,0.0,0.0,42.0,0.0,,865.0,23040.0,0.0,0.0
swagger_yard,1,1.1.1,1.1.1,217.0,217.0,220.0,0.0,192.0,25.0,0.0,217.0,0.0,0.0,18.0,0.0,,1146.0,22016.0,0.0,0.0
swd,1,2.0.3,2.0.3,37.0,37.0,37.0,0.0,33.0,4.0,0.0,37.0,0.0,0.0,5.0,0.0,,191.0,11264.0,0.0,0.0
swearjar,1,1.4.0,1.4.0,8.0,8.0,8.0,0.0,6.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,,79.0,30720.0,0.0,0.0
switchman,1,4.3.5,4.3.5,378.0,378.0,378.0,0.0,316.0,45.0,17.0,378.0,0.0,0.0,55.0,0.0,,3929.0,48640.0,0.0,0.0
switchman-inst-jobs,1,4.4.0,4.4.0,168.0,168.0,168.0,0.0,161.0,7.0,0.0,168.0,0.0,0.0,67.0,0.0,,2882.0,25600.0,0.0,0.0
sync,1,0.5.0,0.5.0,30.0,30.0,30.0,0.0,27.0,3.0,0.0,30.0,0.0,0.0,1.0,0.0,,236.0,8704.0,0.0,0.0
syntax,1,1.2.2,1.2.2,50.0,50.0,50.0,0.0,35.0,15.0,0.0,50.0,0.0,0.0,13.0,0.0,,1200.0,20480.0,0.0,0.0
syntax_tree,1,6.3.0,6.3.0,4987.0,4987.0,5144.0,0.0,4588.0,399.0,0.0,4987.0,0.0,0.0,49.0,0.0,,27978.0,221696.0,0.0,0.0
sys-cpu,1,1.3.0,1.3.0,27.0,27.0,47.0,0.0,18.0,9.0,0.0,27.0,0.0,0.0,7.0,0.0,,1492.0,37888.0,0.0,0.0
sys-filesystem,1,1.6.0,1.6.0,108.0,108.0,159.0,0.0,106.0,2.0,0.0,108.0,0.0,0.0,17.0,0.0,,1384.0,44544.0,0.0,0.0
sys-proctable,1,1.3.0,1.3.0,78.0,78.0,96.0,0.0,76.0,2.0,0.0,78.0,0.0,0.0,21.0,0.0,,2115.0,56320.0,0.0,0.0
sys-uname,1,1.5.1,1.5.1,22.0,22.0,29.0,0.0,21.0,1.0,0.0,22.0,0.0,0.0,5.0,0.0,,650.0,29696.0,0.0,0.0
sysexits,1,1.2.0,1.2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,76.0,16896.0,0.0,0.0
syslog,1,0.4.0,0.4.0,64.0,64.0,47.0,17.0,63.0,1.0,0.0,64.0,0.0,0.0,4.0,1.0,c,325.0,18944.0,0.0,0.0
syslog-logger,1,1.6.8,1.6.8,24.0,24.0,25.0,0.0,19.0,3.0,2.0,24.0,0.0,0.0,2.0,0.0,,122.0,9216.0,0.0,0.0
syslog_protocol,1,0.9.2,0.9.2,26.0,26.0,27.0,0.0,23.0,3.0,0.0,26.0,0.0,0.0,5.0,0.0,,266.0,11264.0,0.0,0.0
syslogger,1,1.6.6,1.6.6,28.0,28.0,29.0,0.0,25.0,1.0,2.0,28.0,0.0,0.0,2.0,0.0,,141.0,13824.0,0.0,0.0
sysrandom,1,1.0.5,1.0.5,11.0,11.0,7.0,4.0,11.0,0.0,0.0,11.0,0.0,0.0,4.0,2.0,c,60.0,12288.0,0.0,0.0
systemu,1,2.6.5,2.6.5,19.0,19.0,20.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,,289.0,15872.0,0.0,0.0
table_print,1,1.5.7,1.5.7,111.0,111.0,113.0,0.0,105.0,6.0,0.0,111.0,0.0,0.0,13.0,0.0,,709.0,26624.0,0.0,0.0
tailwindcss-rails,1,4.6.0,4.6.0,22.0,22.0,22.0,0.0,13.0,9.0,0.0,22.0,0.0,0.0,15.0,0.0,,359.0,22016.0,0.0,0.0
tailwindcss-ruby,1,4.3.3,4.3.3,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,,82.0,9216.0,0.0,0.0
tanuki_emoji,1,0.13.0,0.13.0,99.0,99.0,99.0,0.0,72.0,27.0,0.0,99.0,0.0,0.0,12.0,0.0,,607.0,13693952.0,0.0,0.0
tapioca,1,0.19.2,0.19.2,837.0,837.0,841.0,0.0,457.0,373.0,7.0,837.0,0.0,0.0,133.0,0.0,,9988.0,138240.0,3.0,0.0
taxjar-ruby,1,3.0.4,3.0.4,90.0,90.0,90.0,0.0,83.0,7.0,0.0,90.0,0.0,0.0,27.0,0.0,,771.0,29184.0,0.0,0.0
tdiff,1,0.4.0,0.4.0,7.0,7.0,7.0,0.0,5.0,0.0,2.0,7.0,0.0,0.0,4.0,0.0,,129.0,10752.0,0.0,0.0
teaspoon,1,1.4.0,1.4.0,417.0,417.0,417.0,0.0,227.0,80.0,110.0,417.0,0.0,0.0,44.0,0.0,,2784.0,99840.0,0.0,0.0
telephone_number,1,1.4.26,1.4.26,116.0,116.0,117.0,0.0,91.0,25.0,0.0,116.0,0.0,0.0,16.0,0.0,,596.0,4277248.0,0.0,0.0
telesign,1,4.0.2,4.0.2,30.0,30.0,30.0,0.0,27.0,3.0,0.0,30.0,0.0,0.0,8.0,0.0,,249.0,8704.0,0.0,0.0
telesignenterprise,1,6.0.2,6.0.2,33.0,33.0,33.0,0.0,31.0,2.0,0.0,33.0,0.0,0.0,10.0,0.0,,308.0,8192.0,0.0,0.0
temple,1,0.10.7,0.10.7,231.0,231.0,240.0,0.0,203.0,18.0,10.0,231.0,0.0,0.0,51.0,0.0,,2033.0,34304.0,0.0,0.0
tender_hash,1,0.0.3,0.0.3,17.0,17.0,17.0,0.0,16.0,1.0,0.0,17.0,0.0,0.0,6.0,0.0,,117.0,9216.0,0.0,0.0
term-ansicolor,1,1.11.3,1.11.3,142.0,142.0,143.0,0.0,135.0,7.0,0.0,142.0,0.0,0.0,14.0,0.0,,1064.0,49152.0,0.0,0.0
terminal-notifier,1,3.1.0,3.1.0,19.0,19.0,19.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,,129.0,400896.0,0.0,0.0
terminal-notifier-guard,1,1.7.0,1.7.0,14.0,14.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,,105.0,512512.0,0.0,0.0
terminal-table,1,4.0.0,4.0.0,125.0,125.0,127.0,0.0,118.0,7.0,0.0,125.0,0.0,0.0,10.0,0.0,,629.0,22528.0,0.0,0.0
terrapin,1,1.1.1,1.1.1,72.0,72.0,72.0,0.0,48.0,24.0,0.0,72.0,0.0,0.0,12.0,0.0,,383.0,18432.0,0.0,0.0
terser,1,1.2.8,1.2.8,44.0,44.0,46.0,0.0,12.0,32.0,0.0,44.0,0.0,0.0,4.0,0.0,,477.0,262144.0,0.0,0.0
test-kitchen,1,4.1.4,4.1.4,797.0,797.0,797.0,0.0,414.0,383.0,0.0,797.0,0.0,0.0,69.0,0.0,,5909.0,108032.0,0.0,0.0
test-prof,1,1.6.3,1.6.3,897.0,897.0,908.0,0.0,732.0,163.0,2.0,897.0,0.0,0.0,112.0,0.0,,6247.0,309760.0,0.0,0.0
test-queue,1,0.12.0,0.12.0,151.0,151.0,161.0,0.0,144.0,7.0,0.0,151.0,0.0,0.0,16.0,0.0,,1238.0,18944.0,0.0,0.0
test-unit,1,3.7.8,3.7.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,13.0,101888.0,0.0,0.0
test-unit-rails,1,7.0.2,7.0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18432.0,0.0,0.0
test-unit-rr,1,1.0.5,1.0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16896.0,0.0,0.0
test_after_commit,1,1.2.2,1.2.2,6.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,,80.0,7168.0,0.0,0.0
test_file_finder,1,0.3.1,0.3.1,36.0,36.0,36.0,0.0,25.0,11.0,0.0,36.0,0.0,0.0,10.0,0.0,,339.0,17920.0,0.0,0.0
testrail_client,1,0.0.1,0.0.1,8.0,8.0,8.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,,66.0,7168.0,0.0,0.0
testrailtagging,1,0.3.8,0.3.8,118.0,118.0,118.0,0.0,110.0,8.0,0.0,118.0,0.0,0.0,9.0,0.0,,1159.0,23040.0,0.0,0.0
text,1,1.3.1,1.3.1,17.0,17.0,17.0,0.0,8.0,9.0,0.0,17.0,0.0,0.0,8.0,0.0,,688.0,138752.0,0.0,0.0
text-hyphen,1,1.5.0,1.5.0,36.0,36.0,36.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,103.0,0.0,,21019.0,836096.0,0.0,0.0
themoviedb,1,1.0.2,1.0.2,95.0,95.0,95.0,0.0,94.0,1.0,0.0,95.0,0.0,0.0,17.0,0.0,,652.0,97792.0,0.0,0.0
therubyracer,1,0.12.3,0.12.3,144.0,144.0,142.0,4.0,140.0,4.0,0.0,144.0,0.0,0.0,32.0,29.0,c+cpp,1187.0,58880.0,0.0,0.0
therubyrhino,1,2.1.2,2.1.2,160.0,160.0,163.0,0.0,143.0,15.0,2.0,160.0,0.0,0.0,12.0,0.0,,1071.0,33280.0,0.0,0.0
thin,1,2.0.1,2.0.1,302.0,302.0,296.0,7.0,276.0,10.0,16.0,302.0,0.0,0.0,27.0,4.0,c,1928.0,59904.0,0.0,0.0
thor,1,1.5.0,1.5.0,530.0,530.0,530.0,0.0,356.0,50.0,124.0,530.0,0.0,0.0,36.0,0.0,,3631.0,56832.0,0.0,0.0
thread,1,0.2.2,0.2.2,153.0,153.0,162.0,0.0,135.0,18.0,0.0,153.0,0.0,0.0,9.0,0.0,,859.0,14336.0,0.0,0.0
thread_safe,1,0.3.6,0.3.6,177.0,177.0,184.0,0.0,133.0,44.0,0.0,177.0,0.0,0.0,17.0,10.0,java,1423.0,120832.0,0.0,0.0
thrift,1,0.24.0,0.24.0,725.0,725.0,628.0,97.0,670.0,48.0,7.0,725.0,0.0,0.0,44.0,17.0,c,4372.0,118272.0,0.0,0.0
thruster,1,0.1.26,0.1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,6.0,7680.0,0.0,0.0
