package,downloads,registry_name,in_stars,in_forks,in_downloads_90pct,sources
microsoft.net.workload.mono.toolchain.net6.manifest-8.0.100,816105686.0,Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-8.0.100,False,False,True,downloads
system.composition,812795468.0,System.Composition,True,True,True,stars+forks+downloads
system.composition.attributedmodel,806535003.0,System.Composition.AttributedModel,True,True,True,stars+forks+downloads
system.composition.hosting,805301729.0,System.Composition.Hosting,True,True,True,stars+forks+downloads
system.composition.runtime,804959999.0,System.Composition.Runtime,True,True,True,stars+forks+downloads
system.composition.typedparts,804753829.0,System.Composition.TypedParts,True,True,True,stars+forks+downloads
system.composition.convention,803697716.0,System.Composition.Convention,True,True,True,stars+forks+downloads
opentelemetry.api,797888981.0,OpenTelemetry.Api,True,True,True,stars+forks+downloads
microsoft.aspnetcore.hosting,790389904.0,Microsoft.AspNetCore.Hosting,True,True,True,stars+forks+downloads
serilog.aspnetcore,785385527.0,Serilog.AspNetCore,True,True,True,stars+forks+downloads
microsoft.net.sdk.ios.manifest-8.0.100,773764832.0,Microsoft.NET.Sdk.iOS.Manifest-8.0.100,False,False,True,downloads
microsoft.net.sdk.android.manifest-8.0.100,772709607.0,Microsoft.NET.Sdk.Android.Manifest-8.0.100,False,False,True,downloads
microsoft.net.sdk.macos.manifest-8.0.100,772574820.0,Microsoft.NET.Sdk.macOS.Manifest-8.0.100,False,False,True,downloads
microsoft.net.sdk.maccatalyst.manifest-8.0.100,772566786.0,Microsoft.NET.Sdk.MacCatalyst.Manifest-8.0.100,False,False,True,downloads
microsoft.net.sdk.tvos.manifest-8.0.100,772223456.0,Microsoft.NET.Sdk.tvOS.Manifest-8.0.100,False,False,True,downloads
microsoft.net.sdk.maui.manifest-8.0.100,772053972.0,Microsoft.NET.Sdk.Maui.Manifest-8.0.100,False,False,True,downloads
azure.storage.blobs,764198799.0,Azure.Storage.Blobs,True,True,True,stars+forks+downloads
microsoft.extensions.webencoders,758307821.0,Microsoft.Extensions.WebEncoders,False,False,True,downloads
fluentassertions,756222186.0,FluentAssertions,True,True,True,stars+forks+downloads
dapper,749832501.0,Dapper,True,True,True,stars+forks+downloads
system.io.hashing,748720875.0,System.IO.Hashing,True,True,True,stars+forks+downloads
serilog.sinks.debug,746914322.0,Serilog.Sinks.Debug,True,True,True,stars+forks+downloads
microsoft.aspnetcore.razor.language,743539503.0,Microsoft.AspNetCore.Razor.Language,True,True,True,stars+forks+downloads
runtime.win-x86.runtime.native.system.data.sqlclient.sni,741492423.0,runtime.win-x86.runtime.native.System.Data.SqlClient.sni,False,False,True,downloads
runtime.win-x64.runtime.native.system.data.sqlclient.sni,741466033.0,runtime.win-x64.runtime.native.System.Data.SqlClient.sni,False,False,True,downloads
runtime.win-arm64.runtime.native.system.data.sqlclient.sni,741237495.0,runtime.win-arm64.runtime.native.System.Data.SqlClient.sni,False,False,True,downloads
microsoft.build.framework,739388810.0,Microsoft.Build.Framework,True,True,True,stars+forks+downloads
system.servicemodel.primitives,737438490.0,System.ServiceModel.Primitives,True,True,True,stars+forks+downloads
system.diagnostics.stacktrace,717060645.0,System.Diagnostics.StackTrace,True,True,True,stars+forks+downloads
microsoft.extensions.localization.abstractions,715515359.0,Microsoft.Extensions.Localization.Abstractions,False,False,True,downloads
system.private.uri,713483048.0,System.Private.Uri,True,True,True,stars+forks+downloads
system.threading.overlapped,710956571.0,System.Threading.Overlapped,False,False,True,downloads
system.runtime.serialization.json,710798189.0,System.Runtime.Serialization.Json,False,False,True,downloads
system.linq.queryable,705686017.0,System.Linq.Queryable,True,True,True,stars+forks+downloads
microsoft.azure.amqp,700615782.0,Microsoft.Azure.Amqp,False,True,True,forks+downloads
microsoft.aspnetcore.mvc.formatters.json,699584233.0,Microsoft.AspNetCore.Mvc.Formatters.Json,False,False,True,downloads
microsoft.codeanalysis.razor,698863209.0,Microsoft.CodeAnalysis.Razor,True,True,True,stars+forks+downloads
azure.security.keyvault.secrets,693165002.0,Azure.Security.KeyVault.Secrets,True,True,True,stars+forks+downloads
nunit,686366137.0,NUnit,True,True,True,stars+forks+downloads
csvhelper,679050189.0,CsvHelper,True,True,True,stars+forks+downloads
system.net.webheadercollection,675664270.0,System.Net.WebHeaderCollection,False,False,True,downloads
microsoft.applicationinsights.perfcountercollector,670209097.0,Microsoft.ApplicationInsights.PerfCounterCollector,True,True,True,stars+forks+downloads
system.reflection.dispatchproxy,669769645.0,System.Reflection.DispatchProxy,False,False,True,downloads
microsoft.applicationinsights.dependencycollector,666934385.0,Microsoft.ApplicationInsights.DependencyCollector,True,True,True,stars+forks+downloads
system.net.security,657506888.0,System.Net.Security,True,True,True,stars+forks+downloads
microsoft.applicationinsights.windowsserver.telemetrychannel,651736407.0,Microsoft.ApplicationInsights.WindowsServer.TelemetryChannel,True,True,True,stars+forks+downloads
awssdk.s3,643207737.0,AWSSDK.S3,True,True,True,stars+forks+downloads
opentelemetry,642718107.0,OpenTelemetry,True,True,True,stars+forks+downloads
microsoft.applicationinsights.windowsserver,641167328.0,Microsoft.ApplicationInsights.WindowsServer,True,True,True,stars+forks+downloads
microsoft.rest.clientruntime,638653701.0,Microsoft.Rest.ClientRuntime,False,True,True,forks+downloads
microsoft.entityframeworkcore.tools,632428727.0,Microsoft.EntityFrameworkCore.Tools,True,True,True,stars+forks+downloads
microsoft.aspnetcore.authentication.openidconnect,622557299.0,Microsoft.AspNetCore.Authentication.OpenIdConnect,True,True,True,stars+forks+downloads
polly.core,618460041.0,Polly.Core,True,False,True,stars+downloads
nlog,614656580.0,NLog,True,True,True,stars+forks+downloads
microsoft.sqlserver.server,614199979.0,Microsoft.SqlServer.Server,False,False,True,downloads
opentelemetry.api.providerbuilderextensions,604767008.0,OpenTelemetry.Api.ProviderBuilderExtensions,True,True,True,stars+forks+downloads
microsoft.extensions.localization,604698937.0,Microsoft.Extensions.Localization,True,True,True,stars+forks+downloads
microsoft.aspnetcore.connections.abstractions,604417429.0,Microsoft.AspNetCore.Connections.Abstractions,True,True,True,stars+forks+downloads
microsoft.azure.webjobs,603926994.0,Microsoft.Azure.WebJobs,False,True,True,forks+downloads
microsoft.identitymodel.clients.activedirectory,594542020.0,Microsoft.IdentityModel.Clients.ActiveDirectory,False,True,True,forks+downloads
system.net.requests,593461546.0,System.Net.Requests,True,True,True,stars+forks+downloads
microsoft.extensions.http.polly,587270347.0,Microsoft.Extensions.Http.Polly,True,True,True,stars+forks+downloads
restsharp,585784056.0,RestSharp,True,True,True,stars+forks+downloads
system.security.securestring,580294298.0,System.Security.SecureString,False,True,True,forks+downloads
google.apis.auth,579109364.0,Google.Apis.Auth,True,True,True,stars+forks+downloads
system.management,579065775.0,System.Management,True,True,True,stars+forks+downloads
autofac,570256487.0,Autofac,True,True,True,stars+forks+downloads
microsoft.azure.webjobs.core,563419035.0,Microsoft.Azure.WebJobs.Core,False,False,True,downloads
microsoft.aspnetcore.metadata,561164096.0,Microsoft.AspNetCore.Metadata,False,False,True,downloads
google.apis.core,554953849.0,Google.Apis.Core,False,False,True,downloads
google.apis,552650751.0,Google.Apis,False,False,True,downloads
nunit3testadapter,551898587.0,NUnit3TestAdapter,True,True,True,stars+forks+downloads
microsoft.aspnetcore.testhost,545342495.0,Microsoft.AspNetCore.TestHost,True,True,True,stars+forks+downloads
yamldotnet,544916293.0,YamlDotNet,True,True,True,stars+forks+downloads
runtime.native.system.net.security,539218732.0,runtime.native.System.Net.Security,False,False,True,downloads
microsoft.aspnetcore.app.ref,538729593.0,Microsoft.AspNetCore.App.Ref,True,True,True,stars+forks+downloads
system.io.packaging,536758839.0,System.IO.Packaging,True,True,True,stars+forks+downloads
microsoft.extensions.logging.applicationinsights,534364259.0,Microsoft.Extensions.Logging.ApplicationInsights,False,False,True,downloads
system.xml.xpath.xmldocument,533557028.0,System.Xml.XPath.XmlDocument,True,True,True,stars+forks+downloads
system.private.servicemodel,532586818.0,System.Private.ServiceModel,True,True,True,stars+forks+downloads
mono.texttemplating,528118041.0,Mono.TextTemplating,True,True,True,stars+forks+downloads
microsoft.bcl.hashcode,522503728.0,Microsoft.Bcl.HashCode,True,True,True,stars+forks+downloads
system.servicemodel.http,512156724.0,System.ServiceModel.Http,True,True,True,stars+forks+downloads
nuget.commandline,510925465.0,NuGet.CommandLine,True,True,True,stars+forks+downloads
portable.bouncycastle,510793447.0,Portable.BouncyCastle,True,True,True,stars+forks+downloads
polly.extensions.http,509361509.0,Polly.Extensions.Http,True,True,True,stars+forks+downloads
rabbitmq.client,509308135.0,RabbitMQ.Client,True,True,True,stars+forks+downloads
microsoft.applicationinsights.eventcountercollector,506846571.0,Microsoft.ApplicationInsights.EventCounterCollector,False,False,True,downloads
system.threading.tasks.parallel,506637716.0,System.Threading.Tasks.Parallel,True,True,True,stars+forks+downloads
microsoft.aspnetcore.mvc.razor.extensions,500620981.0,Microsoft.AspNetCore.Mvc.Razor.Extensions,True,True,True,stars+forks+downloads
microsoft.netcore.app.ref,498481581.0,Microsoft.NETCore.App.Ref,True,False,True,stars+downloads
microsoft.applicationinsights.aspnetcore,493680076.0,Microsoft.ApplicationInsights.AspNetCore,True,True,True,stars+forks+downloads
microsoft.aspnetcore.mvc.dataannotations,489981262.0,Microsoft.AspNetCore.Mvc.DataAnnotations,True,True,True,stars+forks+downloads
sharpziplib,488520605.0,SharpZipLib,True,True,True,stars+forks+downloads
windowsazure.storage,487855481.0,WindowsAzure.Storage,False,True,True,forks+downloads
jetbrains.annotations,485731044.0,JetBrains.Annotations,True,True,True,stars+forks+downloads
mongodb.bson,484962590.0,MongoDB.Bson,False,True,True,forks+downloads
mstest.testframework,482903262.0,MSTest.TestFramework,True,True,True,stars+forks+downloads
system.diagnostics.fileversioninfo,481212845.0,System.Diagnostics.FileVersionInfo,True,True,True,stars+forks+downloads
system.data.common,480906024.0,System.Data.Common,True,True,True,stars+forks+downloads
mediatr,478390411.0,MediatR,True,True,True,stars+forks+downloads
npgsql.entityframeworkcore.postgresql,477295481.0,Npgsql.EntityFrameworkCore.PostgreSQL,True,True,True,stars+forks+downloads
dnsclient,477192751.0,DnsClient,True,True,True,stars+forks+downloads
microsoft.aspnetcore.cryptography.keyderivation,476204481.0,Microsoft.AspNetCore.Cryptography.KeyDerivation,True,True,True,stars+forks+downloads
serilog.sinks.periodicbatching,471161463.0,Serilog.Sinks.PeriodicBatching,False,False,True,downloads
sqlitepclraw.core,470974467.0,SQLitePCLRaw.core,True,True,True,stars+forks+downloads
microsoft.aspnetcore.html.abstractions,468153127.0,Microsoft.AspNetCore.Html.Abstractions,False,False,True,downloads
microsoft.extensions.fileproviders.embedded,467328051.0,Microsoft.Extensions.FileProviders.Embedded,True,True,True,stars+forks+downloads
fluentvalidation.dependencyinjectionextensions,464174559.0,FluentValidation.DependencyInjectionExtensions,True,True,True,stars+forks+downloads
system.diagnostics.contracts,462370937.0,System.Diagnostics.Contracts,True,True,True,stars+forks+downloads
microsoft.visualstudio.azure.containers.tools.targets,460908605.0,Microsoft.VisualStudio.Azure.Containers.Tools.Targets,True,True,True,stars+forks+downloads
microsoft.aspnetcore.diagnostics.abstractions,460002271.0,Microsoft.AspNetCore.Diagnostics.Abstractions,False,False,True,downloads
mstest.testadapter,459683395.0,MSTest.TestAdapter,True,True,True,stars+forks+downloads
system.xml.xpath.xdocument,459589248.0,System.Xml.XPath.XDocument,True,True,True,stars+forks+downloads
microsoft.entityframeworkcore.inmemory,457710247.0,Microsoft.EntityFrameworkCore.InMemory,True,True,True,stars+forks+downloads
awssdk.polly,453817239.0,AWSSDK.Polly,False,False,True,downloads
microsoft.netcore.app,453111401.0,Microsoft.NETCore.App,False,False,True,downloads
microsoft.netcore.dotnethostpolicy,452396034.0,Microsoft.NETCore.DotNetHostPolicy,False,False,True,downloads
microsoft.netcore.dotnethostresolver,440044457.0,Microsoft.NETCore.DotNetHostResolver,False,False,True,downloads
microsoft.aspnetcore.razor,437984596.0,Microsoft.AspNetCore.Razor,False,False,True,downloads
microsoft.extensions.identity.core,433908378.0,Microsoft.Extensions.Identity.Core,True,True,True,stars+forks+downloads
microsoft.aspnetcore.razor.runtime,433543705.0,Microsoft.AspNetCore.Razor.Runtime,False,True,True,forks+downloads
entityframework,429322903.0,EntityFramework,True,True,True,stars+forks+downloads
microsoft.data.sqlite.core,429274814.0,Microsoft.Data.Sqlite.Core,True,True,True,stars+forks+downloads
microsoft.aspnetcore.mvc.apiexplorer,428440686.0,Microsoft.AspNetCore.Mvc.ApiExplorer,False,False,True,downloads
system.reactive,423116438.0,System.Reactive,True,True,True,stars+forks+downloads
log4net,422542837.0,log4net,True,True,True,stars+forks+downloads
documentformat.openxml,420843899.0,DocumentFormat.OpenXml,True,True,True,stars+forks+downloads
opentelemetry.extensions.hosting,417926440.0,OpenTelemetry.Extensions.Hosting,True,True,True,stars+forks+downloads
mongodb.driver,416565940.0,MongoDB.Driver,True,True,True,stars+forks+downloads
bouncycastle.cryptography,415167880.0,BouncyCastle.Cryptography,True,True,True,stars+forks+downloads
microsoft.io.recyclablememorystream,413089712.0,Microsoft.IO.RecyclableMemoryStream,True,True,True,stars+forks+downloads
microsoft.aspnet.webapi.core,401209457.0,Microsoft.AspNet.WebApi.Core,True,True,True,stars+forks+downloads
hangfire.core,399073585.0,Hangfire.Core,True,True,True,stars+forks+downloads
microsoft.net.sdk.ios.manifest-6.0.400,398931176.0,Microsoft.NET.Sdk.iOS.Manifest-6.0.400,False,False,True,downloads
microsoft.net.sdk.maccatalyst.manifest-6.0.400,398905171.0,Microsoft.NET.Sdk.MacCatalyst.Manifest-6.0.400,False,False,True,downloads
microsoft.net.sdk.macos.manifest-6.0.400,398825409.0,Microsoft.NET.Sdk.macOS.Manifest-6.0.400,False,False,True,downloads
microsoft.net.sdk.android.manifest-6.0.400,398759185.0,Microsoft.NET.Sdk.Android.Manifest-6.0.400,False,False,True,downloads
microsoft.net.sdk.maui.manifest-6.0.400,398596428.0,Microsoft.NET.Sdk.Maui.Manifest-6.0.400,False,False,True,downloads
microsoft.net.sdk.tvos.manifest-6.0.400,398523639.0,Microsoft.NET.Sdk.tvOS.Manifest-6.0.400,False,False,True,downloads
azure.messaging.servicebus,396413402.0,Azure.Messaging.ServiceBus,True,True,True,stars+forks+downloads
system.runtime.serialization.xml,396162498.0,System.Runtime.Serialization.Xml,False,False,True,downloads
grpc.net.clientfactory,394926781.0,Grpc.Net.ClientFactory,True,True,True,stars+forks+downloads
system.net.websockets,392240831.0,System.Net.WebSockets,False,False,True,downloads
