package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct,documentation_location,xml_doc_file,readme,obtainable_by_download,download_url,size_kb,handwritten_site_status,github_docs_folder_status,github_wiki_status,github_pages_status,homepage_status,has_working_link
Microsoft.Orleans.Streaming.EventHubs,10.3.1,494926.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Orleans.Streaming.EventHubs.xml,https://github.com/dotnet/orleans,,,,https://github.com/dotnet/orleans,,https://www.nuget.org/packages/Microsoft.Orleans.Streaming.EventHubs,,in the package,lib/net10.0/Orleans.Streaming.EventHubs.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.orleans.streaming.eventhubs/10.3.1/microsoft.orleans.streaming.eventhubs.10.3.1.nupkg,101.3,,,,,ok,Yes
NeoSmart.Caching.Sqlite,9.0.3,494140.0,hand-written site; readme; homepage,2,https://neosmart.net/blog/2019/sqlite-cache-for-asp-net-core,,README.md,,,,https://github.com/neosmart/aspsqlitecache,,,,https://neosmart.net/blog/2019/sqlite-cache-for-asp-net-core,,https://www.nuget.org/packages/NeoSmart.Caching.Sqlite,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/neosmart.caching.sqlite/9.0.3/neosmart.caching.sqlite.9.0.3.nupkg,0.0,ok,,,,ok,Yes
fusillade,7.0.0,489656.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Fusillade.xml,https://github.com/reactiveui/fusillade,,,,https://github.com/reactiveui/fusillade/,,https://www.nuget.org/packages/fusillade,,in the package,lib/net10.0/Fusillade.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/fusillade/7.0.0/fusillade.7.0.0.nupkg,30.6,,,,,ok,Yes
Azure.ResourceManager.IotHub,1.1.1,489499.0,readme; xml docs; homepage,1,,,README.md,,,lib/netstandard2.0/Azure.ResourceManager.IotHub.xml,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net/blob/Azure.ResourceManager.IotHub_1.1.1/sdk/iothub/Azure.ResourceManager.IotHub/README.md,,https://www.nuget.org/packages/Azure.ResourceManager.IotHub,,in the package,lib/netstandard2.0/Azure.ResourceManager.IotHub.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/azure.resourcemanager.iothub/1.1.1/azure.resourcemanager.iothub.1.1.1.nupkg,704.0,,,,,ok,Yes
MegaApiClient,1.10.5,488824.0,xml docs; homepage,1,,,,,,lib/net40/MegaApiClient.xml,https://github.com/gpailler/megaapiclient,,,,https://github.com/gpailler/MegaApiClient,,https://www.nuget.org/packages/MegaApiClient,,in the package,lib/net40/MegaApiClient.xml,,Yes,https://api.nuget.org/v3-flatcontainer/megaapiclient/1.10.5/megaapiclient.1.10.5.nupkg,58.0,,,,,ok,Yes
CommunityToolkit.WinUI.Helpers,8.2.251219,488525.0,readme; xml docs; homepage,1,,,ReadMe.md,,,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Helpers.xml,https://github.com/communitytoolkit/windows,,,,https://github.com/CommunityToolkit/Windows,,https://www.nuget.org/packages/CommunityToolkit.WinUI.Helpers,,in the package,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Helpers.xml,ReadMe.md,Yes,https://api.nuget.org/v3-flatcontainer/communitytoolkit.winui.helpers/8.2.251219/communitytoolkit.winui.helpers.8.2.251219.nupkg,29.3,,,,,ok,Yes
OrchardCore.Application.Cms.Targets,3.0.1,488139.0,hand-written site; xml docs; homepage,2,https://www.orchardcore.net/,,,,,lib/net10.0/OrchardCore.Application.Cms.Targets.xml,https://github.com/orchardcms/orchardcore,,,,https://www.orchardcore.net/,,https://www.nuget.org/packages/OrchardCore.Application.Cms.Targets,,in the package,lib/net10.0/OrchardCore.Application.Cms.Targets.xml,,Yes,https://api.nuget.org/v3-flatcontainer/orchardcore.application.cms.targets/3.0.1/orchardcore.application.cms.targets.3.0.1.nupkg,0.1,ok,,,,ok,Yes
NBXplorer.Client,5.0.8,485134.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/NBXplorer.Client.xml,https://github.com/btcpayserver/nbxplorer,,,,https://github.com/btcpayserver/NBXplorer/,,https://www.nuget.org/packages/NBXplorer.Client,,in the package,lib/net10.0/NBXplorer.Client.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/nbxplorer.client/5.0.8/nbxplorer.client.5.0.8.nupkg,20.6,,,,,ok,Yes
Microsoft.Dism,6.1.0,482729.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Microsoft.Dism.xml,https://github.com/jeffkl/manageddism,,,,https://github.com/jeffkl/ManagedDism,,https://www.nuget.org/packages/Microsoft.Dism,,in the package,lib/net10.0/Microsoft.Dism.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.dism/6.1.0/microsoft.dism.6.1.0.nupkg,474.8,,,,,ok,Yes
Aspire.Hosting.Yarp,13.5.3,481171.0,readme; xml docs; homepage,1,,,README.md,,,lib/net8.0/Aspire.Hosting.Yarp.xml,https://github.com/microsoft/aspire,,,,https://github.com/microsoft/aspire,,https://www.nuget.org/packages/Aspire.Hosting.Yarp,,in the package,lib/net8.0/Aspire.Hosting.Yarp.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/aspire.hosting.yarp/13.5.3/aspire.hosting.yarp.13.5.3.nupkg,57.2,,,,,ok,Yes
